a	affy_hugene_1_0_st_v1	ensembl_gene_id	gene_biotype	external_gene_name
27863	8053728	ENSG00000230572	transcribed_unprocessed_pseudogene	AC027612.2
29908	8053728	ENSG00000264145	processed_pseudogene	AC239859.3
30177	8053728	ENSG00000175658	processed_pseudogene	DRD5P2
30179	8053728	ENSG00000276756	transcribed_unprocessed_pseudogene	AC245595.1
27865	8053733	ENSG00000232531	processed_pseudogene	AC027612.3
29311	8053733	ENSG00000183955	protein_coding	KMT5A
31116	8053733	ENSG00000279730	processed_pseudogene	KMT5AP1
31552	8053733	ENSG00000280895	processed_pseudogene	KMT5AP1
26691	8053735	ENSG00000282178	IG_V_pseudogene	IGKV1OR10-1
26711	8053735	ENSG00000204776	IG_V_pseudogene	IGKV1OR-3
27849	8053735	ENSG00000270999	IG_V_pseudogene	IGKV1OR2-118
27866	8053735	ENSG00000235235	IG_V_pseudogene	IGKV1OR2-1
27910	8053735	ENSG00000223816	unprocessed_pseudogene	IGKV1OR2-2
28407	8053735	ENSG00000281668	IG_V_pseudogene	IGKV1OR2-118
28806	8053735	ENSG00000280572	IG_V_pseudogene	IGKV1OR2-118
29374	8053735	ENSG00000237592	IG_V_pseudogene	IGKV1OR10-1
29602	8053735	ENSG00000225380	IG_V_pseudogene	IGKV1OR9-2
30167	8053735	ENSG00000276674	IG_V_pseudogene	IGKV1OR1-1
30221	8053735	ENSG00000230481	IG_V_pseudogene	IGKV1OR22-5
30933	8053735	ENSG00000156755	IG_V_pseudogene	IGKV1OR-2
30935	8053735	ENSG00000204780	IG_V_pseudogene	IGKV1OR9-1
26773	8053737	ENSG00000286945	lncRNA	AL513478.4
27223	8053737	ENSG00000260691	protein_coding	ANKRD20A1
27932	8053737	ENSG00000229089	transcribed_unprocessed_pseudogene	ANKRD20A8P
29405	8053737	ENSG00000240240	lncRNA	BX664727.3
30673	8053737	ENSG00000236816	transcribed_unprocessed_pseudogene	ANKRD20A7P
26774	8053741	ENSG00000286945	lncRNA	AL513478.4
26775	8053741	ENSG00000276203	protein_coding	ANKRD20A3P
27221	8053741	ENSG00000260691	protein_coding	ANKRD20A1
27934	8053741	ENSG00000229089	transcribed_unprocessed_pseudogene	ANKRD20A8P
29407	8053741	ENSG00000240240	lncRNA	BX664727.3
29411	8053741	ENSG00000183148	protein_coding	ANKRD20A2P
31473	8053741	ENSG00000172014	protein_coding	ANKRD20A4P
26776	8053744	ENSG00000276203	protein_coding	ANKRD20A3P
27222	8053744	ENSG00000260691	protein_coding	ANKRD20A1
27931	8053744	ENSG00000229089	transcribed_unprocessed_pseudogene	ANKRD20A8P
29404	8053744	ENSG00000240240	lncRNA	BX664727.3
29409	8053744	ENSG00000183148	protein_coding	ANKRD20A2P
30674	8053744	ENSG00000236816	transcribed_unprocessed_pseudogene	ANKRD20A7P
31471	8053744	ENSG00000172014	protein_coding	ANKRD20A4P
27938	8053753	ENSG00000259848	transcribed_unprocessed_pseudogene	AC097374.1
26266	8053761	ENSG00000277591	misc_RNA	RN7SL575P
28055	8053763	ENSG00000144029	protein_coding	MRPS5
28059	8053775	ENSG00000144026	protein_coding	ZNF514
28974	8053785	ENSG00000234376	processed_pseudogene	UBTFL2
28976	8053785	ENSG00000254971	lncRNA	AP003122.2
29182	8053785	ENSG00000255009	protein_coding	UBTFL1
29819	8053785	ENSG00000229361	processed_pseudogene	UBTFL7
31043	8053785	ENSG00000228970	unprocessed_pseudogene	UBTFL6
31330	8053785	ENSG00000204705	unprocessed_pseudogene	UBTFL5
31380	8053785	ENSG00000204699	unprocessed_pseudogene	UBTFL3
30376	8053787	ENSG00000144188	unprocessed_pseudogene	TRIM43CP
31331	8053787	ENSG00000144010	protein_coding	TRIM43B
31352	8053787	ENSG00000144015	protein_coding	TRIM43
31496	8053797	ENSG00000174501	protein_coding	ANKRD36C
30497	8053801	ENSG00000135976	protein_coding	ANKRD36
30980	8053801	ENSG00000196912	protein_coding	ANKRD36B
31495	8053801	ENSG00000174501	protein_coding	ANKRD36C
30496	8053834	ENSG00000135976	protein_coding	ANKRD36
30983	8053834	ENSG00000196912	protein_coding	ANKRD36B
31494	8053834	ENSG00000174501	protein_coding	ANKRD36C
25739	8053840	ENSG00000275961	misc_RNA	RN7SL210P
31404	8053842	ENSG00000237510	transcribed_unprocessed_pseudogene	GPAT2P1
31512	8053842	ENSG00000186281	protein_coding	GPAT2
26676	8053869	ENSG00000274286	protein_coding	ADRA2B
26679	8053872	ENSG00000188886	protein_coding	ASTL
26697	8053882	ENSG00000158050	protein_coding	DUSP2
26712	8053882	ENSG00000228873	lncRNA	AC012307.1
26840	8053890	ENSG00000084090	protein_coding	STARD7
26933	8053901	ENSG00000135956	protein_coding	TMEM127
27826	8053909	ENSG00000144028	protein_coding	SNRNP200
28146	8053944	ENSG00000163121	protein_coding	NEURL3
28510	8053949	ENSG00000114982	protein_coding	KANSL3
29528	8053975	ENSG00000114988	protein_coding	LMAN2L
29892	8053984	ENSG00000213337	protein_coding	ANKRD39
29897	8053984	ENSG00000163126	protein_coding	ANKRD23
29893	8053998	ENSG00000213337	protein_coding	ANKRD39
29898	8053998	ENSG00000163126	protein_coding	ANKRD23
30303	8054004	ENSG00000168758	protein_coding	SEMA4C
30327	8054020	ENSG00000168754	protein_coding	FAM178B
25687	8054037	ENSG00000252845	rRNA_pseudogene	RNA5SP101
30377	8054041	ENSG00000144188	unprocessed_pseudogene	TRIM43CP
31332	8054041	ENSG00000144010	protein_coding	TRIM43B
31353	8054041	ENSG00000144015	protein_coding	TRIM43
30405	8054045	ENSG00000144199	protein_coding	FAHD2B
31277	8054045	ENSG00000115042	protein_coding	FAHD2A
31507	8054045	ENSG00000231584	transcribed_unprocessed_pseudogene	FAHD2CP
30498	8054054	ENSG00000135976	protein_coding	ANKRD36
30981	8054054	ENSG00000196912	protein_coding	ANKRD36B
30982	8054064	ENSG00000196912	protein_coding	ANKRD36B
28973	8054075	ENSG00000234376	processed_pseudogene	UBTFL2
28975	8054075	ENSG00000254971	lncRNA	AP003122.2
29181	8054075	ENSG00000255009	protein_coding	UBTFL1
29818	8054075	ENSG00000229361	processed_pseudogene	UBTFL7
31042	8054075	ENSG00000228970	unprocessed_pseudogene	UBTFL6
31329	8054075	ENSG00000204705	unprocessed_pseudogene	UBTFL5
31379	8054075	ENSG00000204699	unprocessed_pseudogene	UBTFL3
26147	8054077	ENSG00000201806	snRNA	RNU4-8P
31050	8054077	ENSG00000115073	protein_coding	ACTR1B
26148	8054090	ENSG00000201806	snRNA	RNU4-8P
31214	8054092	ENSG00000075568	protein_coding	TMEM131
29417	8054131	ENSG00000183513	protein_coding	COA5
29584	8054135	ENSG00000071073	protein_coding	MGAT4A
29732	8054154	ENSG00000196872	protein_coding	KIAA1211L
29900	8054166	ENSG00000135951	protein_coding	TSGA10
29912	8054192	ENSG00000158411	protein_coding	MITD1
29929	8054200	ENSG00000185674	protein_coding	LYG2
29932	8054209	ENSG00000144214	protein_coding	LYG1
29889	8054217	ENSG00000115514	protein_coding	TXNDC9
29866	8054227	ENSG00000135945	protein_coding	REV1
30904	8054254	ENSG00000144218	protein_coding	AFF3
29516	8054281	ENSG00000170500	protein_coding	LONRF2
29542	8054295	ENSG00000269383	processed_pseudogene	CYCSP7
29719	8054297	ENSG00000115526	protein_coding	CHST10
29902	8054308	ENSG00000204634	protein_coding	TBC1D8
31428	8054329	ENSG00000163162	protein_coding	RNF149
31453	8054338	ENSG00000175874	protein_coding	CREG2
31460	8054344	ENSG00000196460	protein_coding	RFX8
28656	8054356	ENSG00000135953	protein_coding	MFSD9
29164	8054364	ENSG00000135966	protein_coding	TGFBRAP1
29091	8054377	ENSG00000115641	protein_coding	FHL2
28121	8054395	ENSG00000115652	protein_coding	UXS1
28158	8054412	ENSG00000230353	processed_pseudogene	AC114755.3
27889	8054414	ENSG00000015568	protein_coding	RGPD5
28168	8054414	ENSG00000153165	protein_coding	RGPD3
28266	8054414	ENSG00000196862	protein_coding	RGPD4
28546	8054414	ENSG00000183054	protein_coding	RGPD6
28885	8054414	ENSG00000153201	protein_coding	RANBP2
29874	8054414	ENSG00000169629	protein_coding	RGPD8
30969	8054414	ENSG00000187627	protein_coding	RGPD1
31165	8054414	ENSG00000185304	protein_coding	RGPD2
28191	8054437	ENSG00000237666	unprocessed_pseudogene	AC097527.1
28957	8054437	ENSG00000153107	protein_coding	ANAPC1
30963	8054437	ENSG00000233673	transcribed_unprocessed_pseudogene	ANAPC1P1
28237	8054439	ENSG00000144057	protein_coding	ST6GAL2
28496	8054449	ENSG00000214184	lncRNA	GCC2-AS1
28950	8054451	ENSG00000135960	protein_coding	EDAR
29006	8054467	ENSG00000186522	protein_coding	SEPTIN10
28682	8054477	ENSG00000216867	processed_pseudogene	RPL22P12
29124	8054477	ENSG00000233707	processed_pseudogene	RPL22P11
28117	8054479	ENSG00000144063	protein_coding	MALL
28307	8054479	ENSG00000282785	transcribed_unprocessed_pseudogene	AC140479.5
28308	8054479	ENSG00000282304	lncRNA	AC140479.4
28220	8054486	ENSG00000144061	protein_coding	NPHP1
28306	8054511	ENSG00000175701	protein_coding	MTLN
28007	8054513	ENSG00000204588	lncRNA	LINC01123
28414	8054513	ENSG00000175772	lncRNA	LINC01106
27969	8054517	ENSG00000240069	transcribed_processed_pseudogene	GPAA1P1
27971	8054517	ENSG00000283684	lncRNA	AC013268.5
28006	8054517	ENSG00000204588	lncRNA	LINC01123
28416	8054517	ENSG00000175772	lncRNA	LINC01106
28423	8054517	ENSG00000273471	lncRNA	AC112229.4
28425	8054517	ENSG00000230596	transcribed_processed_pseudogene	GPAA1P2
27972	8054519	ENSG00000284337	protein_coding	AC013271.1
27974	8054519	ENSG00000256977	protein_coding	LIMS3
28419	8054519	ENSG00000257207	protein_coding	AC112229.3
28420	8054519	ENSG00000256671	protein_coding	LIMS4
28804	8054519	ENSG00000169756	protein_coding	LIMS1
27888	8054532	ENSG00000015568	protein_coding	RGPD5
28169	8054532	ENSG00000153165	protein_coding	RGPD3
28267	8054532	ENSG00000196862	protein_coding	RGPD4
28547	8054532	ENSG00000183054	protein_coding	RGPD6
28887	8054532	ENSG00000153201	protein_coding	RANBP2
29875	8054532	ENSG00000169629	protein_coding	RGPD8
30970	8054532	ENSG00000187627	protein_coding	RGPD1
31166	8054532	ENSG00000185304	protein_coding	RGPD2
27887	8054557	ENSG00000015568	protein_coding	RGPD5
28166	8054557	ENSG00000153165	protein_coding	RGPD3
28264	8054557	ENSG00000196862	protein_coding	RGPD4
28545	8054557	ENSG00000183054	protein_coding	RGPD6
28884	8054557	ENSG00000153201	protein_coding	RANBP2
29873	8054557	ENSG00000169629	protein_coding	RGPD8
30967	8054557	ENSG00000187627	protein_coding	RGPD1
31163	8054557	ENSG00000185304	protein_coding	RGPD2
28864	8054580	ENSG00000169679	protein_coding	BUB1
28941	8054607	ENSG00000204581	lncRNA	ACOXL-AS1
28946	8054611	ENSG00000285016	lncRNA	AC017002.4
28952	8054611	ENSG00000172965	lncRNA	MIR4435-2HG
31156	8054611	ENSG00000222041	lncRNA	CYTOR
28956	8054614	ENSG00000153107	protein_coding	ANAPC1
29688	8054664	ENSG00000144161	protein_coding	ZC3H8
27886	8054676	ENSG00000015568	protein_coding	RGPD5
28165	8054676	ENSG00000153165	protein_coding	RGPD3
28263	8054676	ENSG00000196862	protein_coding	RGPD4
28544	8054676	ENSG00000183054	protein_coding	RGPD6
28883	8054676	ENSG00000153201	protein_coding	RANBP2
29872	8054676	ENSG00000169629	protein_coding	RGPD8
30966	8054676	ENSG00000187627	protein_coding	RGPD1
31162	8054676	ENSG00000185304	protein_coding	RGPD2
30518	8054702	ENSG00000169607	protein_coding	CKAP2L
30627	8054712	ENSG00000115008	protein_coding	IL1A
30663	8054722	ENSG00000125538	protein_coding	IL1B
30744	8054731	ENSG00000136696	protein_coding	IL36B
31049	8054740	ENSG00000125618	protein_coding	PAX8
26717	8054758	ENSG00000223972	transcribed_unprocessed_pseudogene	DDX11L1
26802	8054758	ENSG00000279928	unprocessed_pseudogene	FO538757.1
27271	8054758	ENSG00000233614	transcribed_unprocessed_pseudogene	DDX11L10
28606	8054758	ENSG00000227159	unprocessed_pseudogene	DDX11L16
28905	8054758	ENSG00000248472	transcribed_unprocessed_pseudogene	DDX11L9
29691	8054758	ENSG00000256263	unprocessed_pseudogene	DDX11L8
31377	8054758	ENSG00000236397	unprocessed_pseudogene	DDX11L2
31378	8054758	ENSG00000279267	TEC	AL078621.3
31581	8054758	ENSG00000288170	transcribed_unprocessed_pseudogene	DDX11L9
26525	8054762	ENSG00000233084	processed_pseudogene	RPL23AP25
26822	8054762	ENSG00000228463	transcribed_processed_pseudogene	AP006222.1
26982	8054762	ENSG00000184319	transcribed_unprocessed_pseudogene	RPL23AP82
27982	8054762	ENSG00000232938	transcribed_processed_pseudogene	RPL23AP87
28983	8054762	ENSG00000212932	processed_pseudogene	RPL23AP4
29081	8054762	ENSG00000213753	transcribed_processed_pseudogene	CENPBD1P1
29084	8054762	ENSG00000286104	lncRNA	AC016629.3
31394	8054762	ENSG00000240356	transcribed_processed_pseudogene	RPL23AP7
31571	8054762	ENSG00000283658	transcribed_unprocessed_pseudogene	RPL23AP82
26842	8054766	ENSG00000100312	protein_coding	ACR
29286	8054766	ENSG00000175509	processed_pseudogene	AL078621.2
31567	8054766	ENSG00000283539	protein_coding	ACR
29229	8054769	ENSG00000115084	protein_coding	SLC35F5
29228	8054771	ENSG00000115084	protein_coding	SLC35F5
26003	8054792	ENSG00000212182	snoRNA	AC010982.1
27195	8054804	ENSG00000125633	protein_coding	CCDC93
27398	8054831	ENSG00000163064	protein_coding	EN1
27425	8054834	ENSG00000144119	protein_coding	C1QL2
29486	8054837	ENSG00000186132	protein_coding	C2orf76
29664	8054846	ENSG00000080293	protein_coding	SCTR
30328	8054862	ENSG00000226479	protein_coding	TMEM185B
30462	8054866	ENSG00000280409	TEC	LINC01101
26091	8054870	ENSG00000201584	misc_RNA	AC016764.1
30797	8054872	ENSG00000115112	protein_coding	TFCP2L1
30948	8054888	ENSG00000074054	protein_coding	CLASP1
30939	8054930	ENSG00000155438	protein_coding	NIFK
25641	8054939	ENSG00000223118	misc_RNA	RN7SKP102
31433	8054941	ENSG00000238046	processed_pseudogene	MTND5P22
26292	8054943	ENSG00000206963	snRNA	RNU6-675P
26905	8054945	ENSG00000136717	protein_coding	BIN1
27660	8054967	ENSG00000186684	protein_coding	CYP27C1
27747	8054978	ENSG00000163161	protein_coding	ERCC3
27748	8054995	ENSG00000163161	protein_coding	ERCC3
28003	8054995	ENSG00000169967	protein_coding	MAP3K2
28002	8054997	ENSG00000169967	protein_coding	MAP3K2
28367	8055021	ENSG00000163166	protein_coding	IWS1
30033	8055038	ENSG00000072163	protein_coding	LIMS2
30433	8055060	ENSG00000136709	protein_coding	WDR33
26245	8055085	ENSG00000201470	misc_RNA	RNY4P7
25705	8055087	ENSG00000200390	misc_RNA	AC006011.1
30638	8055089	ENSG00000144231	protein_coding	POLR2D
30659	8055096	ENSG00000144233	protein_coding	AMMECR1L
30800	8055104	ENSG00000136715	protein_coding	SAP130
29783	8055130	ENSG00000187952	processed_pseudogene	HS6ST1P1
31259	8055130	ENSG00000136720	protein_coding	HS6ST1
25962	8055135	ENSG00000252742	misc_RNA	AC013277.1
26369	8055137	ENSG00000238379	rRNA_pseudogene	RNA5SP103
29351	8055139	ENSG00000204460	lncRNA	LINC01854
29238	8055143	ENSG00000286058	lncRNA	AC018865.2
29241	8055143	ENSG00000180178	transcribed_unprocessed_pseudogene	FAR2P1
27569	8055151	ENSG00000196834	protein_coding	POTEI
27633	8055151	ENSG00000222038	protein_coding	POTEJ
29267	8055151	ENSG00000196604	protein_coding	POTEF
29687	8055151	ENSG00000198062	protein_coding	POTEH
29690	8055151	ENSG00000241838	processed_pseudogene	AP000529.1
29800	8055151	ENSG00000188219	protein_coding	POTEE
30044	8055151	ENSG00000222036	protein_coding	POTEM
30236	8055151	ENSG00000187537	protein_coding	POTEG
30445	8055151	ENSG00000204434	unprocessed_pseudogene	POTEKP
27566	8055153	ENSG00000196834	protein_coding	POTEI
27630	8055153	ENSG00000222038	protein_coding	POTEJ
29264	8055153	ENSG00000196604	protein_coding	POTEF
29685	8055153	ENSG00000198062	protein_coding	POTEH
29797	8055153	ENSG00000188219	protein_coding	POTEE
30043	8055153	ENSG00000222036	protein_coding	POTEM
29071	8055171	ENSG00000252223	snRNA	RNU6-1049P
30374	8055173	ENSG00000163040	protein_coding	CCDC74A
31311	8055173	ENSG00000152076	protein_coding	CCDC74B
29245	8055183	ENSG00000136699	protein_coding	SMPD4
29045	8055194	ENSG00000152086	protein_coding	TUBA3E
28126	8055202	ENSG00000241225	unprocessed_pseudogene	NMTRS-TGA3-1
26667	8055206	ENSG00000248136	unprocessed_pseudogene	MTND6P8
26850	8055208	ENSG00000136710	protein_coding	CCDC115
27494	8055214	ENSG00000239402	transcribed_unprocessed_pseudogene	CYP4F62P
27662	8055214	ENSG00000214081	transcribed_unprocessed_pseudogene	CYP4F30P
29237	8055214	ENSG00000286058	lncRNA	AC018865.2
29793	8055214	ENSG00000231431	transcribed_unprocessed_pseudogene	FAR2P4
27565	8055220	ENSG00000196834	protein_coding	POTEI
27629	8055220	ENSG00000222038	protein_coding	POTEJ
29263	8055220	ENSG00000196604	protein_coding	POTEF
29796	8055220	ENSG00000188219	protein_coding	POTEE
27570	8055222	ENSG00000196834	protein_coding	POTEI
27634	8055222	ENSG00000222038	protein_coding	POTEJ
29268	8055222	ENSG00000196604	protein_coding	POTEF
29686	8055222	ENSG00000198062	protein_coding	POTEH
29801	8055222	ENSG00000188219	protein_coding	POTEE
30045	8055222	ENSG00000222036	protein_coding	POTEM
30237	8055222	ENSG00000187537	protein_coding	POTEG
30446	8055222	ENSG00000204434	unprocessed_pseudogene	POTEKP
25644	8055234	ENSG00000251956	snRNA	RNU6-617P
25749	8055234	ENSG00000212216	snRNA	RNU6-816P
25829	8055234	ENSG00000212612	snRNA	RNU6-1239P
26095	8055234	ENSG00000251757	snRNA	RNU6-848P
26167	8055234	ENSG00000251973	snRNA	RNU6-473P
26243	8055234	ENSG00000212516	snRNA	RNU6-1268P
29070	8055234	ENSG00000252223	snRNA	RNU6-1049P
27583	8055236	ENSG00000184761	transcribed_unprocessed_pseudogene	PRSS40B
27585	8055236	ENSG00000183292	transcribed_unprocessed_pseudogene	PRSS40A
27576	8055239	ENSG00000152093	protein_coding	CFC1B
27586	8055239	ENSG00000136698	protein_coding	CFC1
25660	8055247	ENSG00000281159	scaRNA	AC112786.1
26057	8055247	ENSG00000281516	scaRNA	AC112786.2
29629	8055249	ENSG00000152102	protein_coding	FAM168B
29236	8055261	ENSG00000222014	protein_coding	RAB6C
29988	8055261	ENSG00000233087	protein_coding	RAB6D
29991	8055261	ENSG00000233285	unprocessed_pseudogene	MTCYBP10
31033	8055261	ENSG00000175582	protein_coding	RAB6A
29994	8055263	ENSG00000235080	unprocessed_pseudogene	MTND5P23
29999	8055263	ENSG00000284003	unprocessed_pseudogene	AC073869.4
30002	8055263	ENSG00000231777	unprocessed_pseudogene	MTND4P21
29995	8055265	ENSG00000235080	unprocessed_pseudogene	MTND5P23
30000	8055265	ENSG00000284003	unprocessed_pseudogene	AC073869.4
30003	8055265	ENSG00000231777	unprocessed_pseudogene	MTND4P21
29996	8055267	ENSG00000235080	unprocessed_pseudogene	MTND5P23
30001	8055267	ENSG00000284003	unprocessed_pseudogene	AC073869.4
30004	8055267	ENSG00000231777	unprocessed_pseudogene	MTND4P21
29998	8055269	ENSG00000284003	unprocessed_pseudogene	AC073869.4
30005	8055269	ENSG00000283865	unprocessed_pseudogene	MTND3P18
30009	8055269	ENSG00000227661	unprocessed_pseudogene	MTCO3P18
30012	8055269	ENSG00000236590	unprocessed_pseudogene	MTATP6P4
30018	8055269	ENSG00000234480	unprocessed_pseudogene	MTCO2P18
30024	8055269	ENSG00000237910	unprocessed_pseudogene	MTCO1P18
30060	8055269	ENSG00000234939	unprocessed_pseudogene	MTND2P18
26615	8055271	ENSG00000237722	unprocessed_pseudogene	MTND1P29
26623	8055271	ENSG00000231954	unprocessed_pseudogene	MTND2P22
26631	8055271	ENSG00000236211	unprocessed_pseudogene	MTCO1P7
26639	8055271	ENSG00000230496	unprocessed_pseudogene	MTCO2P7
26646	8055271	ENSG00000249997	unprocessed_pseudogene	MTCO3P7
26651	8055271	ENSG00000232990	unprocessed_pseudogene	MTATP6P7
26658	8055271	ENSG00000283940	unprocessed_pseudogene	AC068137.1
30006	8055271	ENSG00000283865	unprocessed_pseudogene	MTND3P18
30010	8055271	ENSG00000227661	unprocessed_pseudogene	MTCO3P18
30013	8055271	ENSG00000236590	unprocessed_pseudogene	MTATP6P4
30019	8055271	ENSG00000234480	unprocessed_pseudogene	MTCO2P18
30025	8055271	ENSG00000237910	unprocessed_pseudogene	MTCO1P18
30062	8055271	ENSG00000234939	unprocessed_pseudogene	MTND2P18
30069	8055271	ENSG00000234576	unprocessed_pseudogene	MTND1P26
26616	8055273	ENSG00000237722	unprocessed_pseudogene	MTND1P29
26624	8055273	ENSG00000231954	unprocessed_pseudogene	MTND2P22
26632	8055273	ENSG00000236211	unprocessed_pseudogene	MTCO1P7
26640	8055273	ENSG00000230496	unprocessed_pseudogene	MTCO2P7
26652	8055273	ENSG00000232990	unprocessed_pseudogene	MTATP6P7
30014	8055273	ENSG00000236590	unprocessed_pseudogene	MTATP6P4
30020	8055273	ENSG00000234480	unprocessed_pseudogene	MTCO2P18
30026	8055273	ENSG00000237910	unprocessed_pseudogene	MTCO1P18
30063	8055273	ENSG00000234939	unprocessed_pseudogene	MTND2P18
30070	8055273	ENSG00000234576	unprocessed_pseudogene	MTND1P26
30021	8055275	ENSG00000234480	unprocessed_pseudogene	MTCO2P18
